"WellRow"	"WellColumn"	"Gnumber"	"Gnumber_2"	"Concentration"	"Concentration_2"	"Template"
"E"	85	"G00004"	"G00026"	3.16227766016838	0.00316227766016838	"treated.tsv"
"F"	86	"G00004"	"vehicle"	3.16227766016838	0	"treated.tsv"
"G"	87	"G00004"	"vehicle"	3.16227766016838	0	"treated.tsv"
"H"	88	"G00004"	"vehicle"	3.16227766016838	0	"treated.tsv"
"I"	89	"G00004"	"vehicle"	3.16227766016838	0	"treated.tsv"
"J"	90	"G00004"	"G00021"	3.16227766016838	1	"treated.tsv"
"K"	91	"G00004"	"G00021"	3.16227766016838	0.316227766016838	"treated.tsv"
"L"	92	"G00004"	"G00026"	3.16227766016838	1	"treated.tsv"
"C"	93	"G00004"	"G00026"	3.16227766016838	0.316227766016838	"treated.tsv"
"D"	94	"G00004"	"G00021"	3.16227766016838	0.0316227766016838	"treated.tsv"
"E"	95	"G00004"	"G00021"	3.16227766016838	0.01	"treated.tsv"
"F"	96	"G00004"	"G00026"	3.16227766016838	0.0316227766016838	"treated.tsv"
"G"	97	"G00004"	"G00021"	3.16227766016838	0.001	"treated.tsv"
"H"	98	"G00004"	"G00026"	3.16227766016838	0.001	"treated.tsv"
"I"	99	"G00004"	"G00021"	3.16227766016838	3.16227766016838	"treated.tsv"
"J"	100	"G00004"	"G00026"	3.16227766016838	3.16227766016838	"treated.tsv"
"K"	101	"G00004"	"G00021"	3.16227766016838	0.1	"treated.tsv"
"L"	102	"G00004"	"G00026"	3.16227766016838	0.1	"treated.tsv"
"C"	3	"G00004"	"G00021"	0.01	0.00316227766016838	"treated.tsv"
"D"	4	"G00004"	"G00026"	0.01	0.01	"treated.tsv"
"E"	5	"G00004"	"G00026"	0.01	0.00316227766016838	"treated.tsv"
"F"	6	"G00004"	"vehicle"	0.01	0	"treated.tsv"
"G"	7	"G00004"	"vehicle"	0.01	0	"treated.tsv"
"H"	8	"G00004"	"vehicle"	0.01	0	"treated.tsv"
"I"	9	"G00004"	"vehicle"	0.01	0	"treated.tsv"
"J"	10	"G00004"	"G00021"	0.01	1	"treated.tsv"
"K"	11	"G00004"	"G00021"	0.01	0.316227766016838	"treated.tsv"
"L"	12	"G00004"	"G00026"	0.01	1	"treated.tsv"
"C"	13	"G00004"	"G00026"	0.01	0.316227766016838	"treated.tsv"
"D"	14	"G00004"	"G00021"	0.01	0.0316227766016838	"treated.tsv"
"E"	15	"G00004"	"G00021"	0.01	0.01	"treated.tsv"
"F"	16	"G00004"	"G00026"	0.01	0.0316227766016838	"treated.tsv"
"G"	17	"G00004"	"G00021"	0.01	0.001	"treated.tsv"
"H"	18	"G00004"	"G00026"	0.01	0.001	"treated.tsv"
"I"	19	"G00004"	"G00021"	0.01	3.16227766016838	"treated.tsv"
"J"	20	"G00004"	"G00026"	0.01	3.16227766016838	"treated.tsv"
"K"	21	"G00004"	"G00021"	0.01	0.1	"treated.tsv"
"L"	22	"G00004"	"G00026"	0.01	0.1	"treated.tsv"
"C"	23	"G00006"	"G00021"	3.16227766016838	0.00316227766016838	"treated.tsv"
"D"	24	"G00006"	"G00026"	3.16227766016838	0.01	"treated.tsv"
"E"	25	"G00006"	"G00026"	3.16227766016838	0.00316227766016838	"treated.tsv"
"F"	26	"G00006"	"vehicle"	3.16227766016838	0	"treated.tsv"
"G"	27	"G00006"	"vehicle"	3.16227766016838	0	"treated.tsv"
"H"	28	"G00006"	"vehicle"	3.16227766016838	0	"treated.tsv"
"I"	29	"G00006"	"vehicle"	3.16227766016838	0	"treated.tsv"
"J"	30	"G00006"	"G00021"	3.16227766016838	1	"treated.tsv"
"K"	31	"G00006"	"G00021"	3.16227766016838	0.316227766016838	"treated.tsv"
"L"	32	"G00006"	"G00026"	3.16227766016838	1	"treated.tsv"
"C"	33	"G00006"	"G00026"	3.16227766016838	0.316227766016838	"treated.tsv"
"D"	34	"G00006"	"G00021"	3.16227766016838	0.0316227766016838	"treated.tsv"
"E"	35	"G00006"	"G00021"	3.16227766016838	0.01	"treated.tsv"
"F"	36	"G00006"	"G00026"	3.16227766016838	0.0316227766016838	"treated.tsv"
"G"	37	"G00006"	"G00021"	3.16227766016838	0.001	"treated.tsv"
"H"	38	"G00006"	"G00026"	3.16227766016838	0.001	"treated.tsv"
"I"	39	"G00006"	"G00021"	3.16227766016838	3.16227766016838	"treated.tsv"
"J"	40	"G00006"	"G00026"	3.16227766016838	3.16227766016838	"treated.tsv"
"K"	41	"G00006"	"G00021"	3.16227766016838	0.1	"treated.tsv"
"L"	42	"G00006"	"G00026"	3.16227766016838	0.1	"treated.tsv"
"C"	43	"G00005"	"G00021"	0.01	0.00316227766016838	"treated.tsv"
"D"	44	"G00005"	"G00026"	0.01	0.01	"treated.tsv"
"E"	45	"G00005"	"G00026"	0.01	0.00316227766016838	"treated.tsv"
"F"	46	"G00005"	"vehicle"	0.01	0	"treated.tsv"
"G"	47	"G00005"	"vehicle"	0.01	0	"treated.tsv"
"H"	48	"G00005"	"vehicle"	0.01	0	"treated.tsv"
"I"	49	"G00005"	"vehicle"	0.01	0	"treated.tsv"
"J"	50	"G00005"	"G00021"	0.01	1	"treated.tsv"
"K"	51	"G00005"	"G00021"	0.01	0.316227766016838	"treated.tsv"
"L"	52	"G00005"	"G00026"	0.01	1	"treated.tsv"
"C"	53	"G00005"	"G00026"	0.01	0.316227766016838	"treated.tsv"
"D"	54	"G00005"	"G00021"	0.01	0.0316227766016838	"treated.tsv"
"E"	55	"G00005"	"G00021"	0.01	0.01	"treated.tsv"
"F"	56	"G00005"	"G00026"	0.01	0.0316227766016838	"treated.tsv"
"G"	57	"G00005"	"G00021"	0.01	0.001	"treated.tsv"
"H"	58	"G00005"	"G00026"	0.01	0.001	"treated.tsv"
"I"	59	"G00005"	"G00021"	0.01	3.16227766016838	"treated.tsv"
"J"	60	"G00005"	"G00026"	0.01	3.16227766016838	"treated.tsv"
"K"	61	"G00005"	"G00021"	0.01	0.1	"treated.tsv"
"L"	62	"G00005"	"G00026"	0.01	0.1	"treated.tsv"
"C"	63	"vehicle"	"G00021"	0	0.00316227766016838	"treated.tsv"
"D"	64	"vehicle"	"G00026"	0	0.01	"treated.tsv"
"E"	65	"vehicle"	"G00026"	0	0.00316227766016838	"treated.tsv"
"F"	66	"vehicle"	"vehicle"	0	0	"treated.tsv"
"G"	67	"vehicle"	"vehicle"	0	0	"treated.tsv"
"H"	68	"vehicle"	"vehicle"	0	0	"treated.tsv"
"I"	69	"vehicle"	"vehicle"	0	0	"treated.tsv"
"J"	70	"vehicle"	"G00021"	0	1	"treated.tsv"
"K"	71	"vehicle"	"G00021"	0	0.316227766016838	"treated.tsv"
"L"	72	"vehicle"	"G00026"	0	1	"treated.tsv"
"C"	73	"vehicle"	"G00026"	0	0.316227766016838	"treated.tsv"
"D"	74	"vehicle"	"G00021"	0	0.0316227766016838	"treated.tsv"
"E"	75	"vehicle"	"G00021"	0	0.01	"treated.tsv"
"F"	76	"vehicle"	"G00026"	0	0.0316227766016838	"treated.tsv"
"G"	77	"vehicle"	"G00021"	0	0.001	"treated.tsv"
"H"	78	"vehicle"	"G00026"	0	0.001	"treated.tsv"
"I"	79	"vehicle"	"G00021"	0	3.16227766016838	"treated.tsv"
"J"	80	"vehicle"	"G00026"	0	3.16227766016838	"treated.tsv"
"K"	81	"vehicle"	"G00021"	0	0.1	"treated.tsv"
"L"	82	"vehicle"	"G00026"	0	0.1	"treated.tsv"
"C"	83	"G00004"	"G00021"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"D"	84	"G00004"	"G00026"	0.0316227766016838	0.01	"treated.tsv"
"E"	85	"G00004"	"G00026"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"F"	86	"G00004"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"G"	87	"G00004"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"H"	88	"G00004"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"J"	90	"G00004"	"G00021"	0.0316227766016838	1	"treated.tsv"
"K"	91	"G00004"	"G00021"	0.0316227766016838	0.316227766016838	"treated.tsv"
"L"	92	"G00004"	"G00026"	0.0316227766016838	1	"treated.tsv"
"C"	93	"G00004"	"G00026"	0.0316227766016838	0.316227766016838	"treated.tsv"
"D"	94	"G00004"	"G00021"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"E"	95	"G00004"	"G00021"	0.0316227766016838	0.01	"treated.tsv"
"F"	96	"G00004"	"G00026"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"G"	97	"G00004"	"G00021"	0.0316227766016838	0.001	"treated.tsv"
"H"	98	"G00004"	"G00026"	0.0316227766016838	0.001	"treated.tsv"
"I"	99	"G00004"	"G00021"	0.0316227766016838	3.16227766016838	"treated.tsv"
"J"	100	"G00004"	"G00026"	0.0316227766016838	3.16227766016838	"treated.tsv"
"K"	101	"G00004"	"G00021"	0.0316227766016838	0.1	"treated.tsv"
"L"	102	"G00004"	"G00026"	0.0316227766016838	0.1	"treated.tsv"
"C"	3	"G00006"	"G00021"	0.316227766016838	0.00316227766016838	"treated.tsv"
"D"	4	"G00006"	"G00026"	0.316227766016838	0.01	"treated.tsv"
"E"	5	"G00006"	"G00026"	0.316227766016838	0.00316227766016838	"treated.tsv"
"F"	6	"G00006"	"vehicle"	0.316227766016838	0	"treated.tsv"
"G"	7	"G00006"	"vehicle"	0.316227766016838	0	"treated.tsv"
"H"	8	"G00006"	"vehicle"	0.316227766016838	0	"treated.tsv"
"J"	10	"G00006"	"G00021"	0.316227766016838	1	"treated.tsv"
"K"	11	"G00006"	"G00021"	0.316227766016838	0.316227766016838	"treated.tsv"
"L"	12	"G00006"	"G00026"	0.316227766016838	1	"treated.tsv"
"C"	13	"G00006"	"G00026"	0.316227766016838	0.316227766016838	"treated.tsv"
"D"	14	"G00006"	"G00021"	0.316227766016838	0.0316227766016838	"treated.tsv"
"E"	15	"G00006"	"G00021"	0.316227766016838	0.01	"treated.tsv"
"F"	16	"G00006"	"G00026"	0.316227766016838	0.0316227766016838	"treated.tsv"
"G"	17	"G00006"	"G00021"	0.316227766016838	0.001	"treated.tsv"
"H"	18	"G00006"	"G00026"	0.316227766016838	0.001	"treated.tsv"
"I"	19	"G00006"	"G00021"	0.316227766016838	3.16227766016838	"treated.tsv"
"J"	20	"G00006"	"G00026"	0.316227766016838	3.16227766016838	"treated.tsv"
"K"	21	"G00006"	"G00021"	0.316227766016838	0.1	"treated.tsv"
"L"	22	"G00006"	"G00026"	0.316227766016838	0.1	"treated.tsv"
"C"	23	"G00005"	"G00021"	0.001	0.00316227766016838	"treated.tsv"
"D"	24	"G00005"	"G00026"	0.001	0.01	"treated.tsv"
"E"	25	"G00005"	"G00026"	0.001	0.00316227766016838	"treated.tsv"
"F"	26	"G00005"	"vehicle"	0.001	0	"treated.tsv"
"G"	27	"G00005"	"vehicle"	0.001	0	"treated.tsv"
"H"	28	"G00005"	"vehicle"	0.001	0	"treated.tsv"
"I"	29	"G00005"	"vehicle"	0.001	0	"treated.tsv"
"J"	30	"G00005"	"G00021"	0.001	1	"treated.tsv"
"K"	31	"G00005"	"G00021"	0.001	0.316227766016838	"treated.tsv"
"L"	32	"G00005"	"G00026"	0.001	1	"treated.tsv"
"C"	33	"G00005"	"G00026"	0.001	0.316227766016838	"treated.tsv"
"D"	34	"G00005"	"G00021"	0.001	0.0316227766016838	"treated.tsv"
"E"	35	"G00005"	"G00021"	0.001	0.01	"treated.tsv"
"F"	36	"G00005"	"G00026"	0.001	0.0316227766016838	"treated.tsv"
"G"	37	"G00005"	"G00021"	0.001	0.001	"treated.tsv"
"H"	38	"G00005"	"G00026"	0.001	0.001	"treated.tsv"
"I"	39	"G00005"	"G00021"	0.001	3.16227766016838	"treated.tsv"
"J"	40	"G00005"	"G00026"	0.001	3.16227766016838	"treated.tsv"
"K"	41	"G00005"	"G00021"	0.001	0.1	"treated.tsv"
"L"	42	"G00005"	"G00026"	0.001	0.1	"treated.tsv"
"C"	43	"G00004"	"G00021"	0.316227766016838	0.00316227766016838	"treated.tsv"
"D"	44	"G00004"	"G00026"	0.316227766016838	0.01	"treated.tsv"
"E"	45	"G00004"	"G00026"	0.316227766016838	0.00316227766016838	"treated.tsv"
"F"	46	"G00004"	"vehicle"	0.316227766016838	0	"treated.tsv"
"G"	47	"G00004"	"vehicle"	0.316227766016838	0	"treated.tsv"
"H"	48	"G00004"	"vehicle"	0.316227766016838	0	"treated.tsv"
"I"	49	"G00004"	"vehicle"	0.316227766016838	0	"treated.tsv"
"J"	50	"G00004"	"G00021"	0.316227766016838	1	"treated.tsv"
"K"	51	"G00004"	"G00021"	0.316227766016838	0.316227766016838	"treated.tsv"
"L"	52	"G00004"	"G00026"	0.316227766016838	1	"treated.tsv"
"C"	53	"G00004"	"G00026"	0.316227766016838	0.316227766016838	"treated.tsv"
"D"	54	"G00004"	"G00021"	0.316227766016838	0.0316227766016838	"treated.tsv"
"E"	55	"G00004"	"G00021"	0.316227766016838	0.01	"treated.tsv"
"F"	56	"G00004"	"G00026"	0.316227766016838	0.0316227766016838	"treated.tsv"
"G"	57	"G00004"	"G00021"	0.316227766016838	0.001	"treated.tsv"
"H"	58	"G00004"	"G00026"	0.316227766016838	0.001	"treated.tsv"
"I"	59	"G00004"	"G00021"	0.316227766016838	3.16227766016838	"treated.tsv"
"J"	60	"G00004"	"G00026"	0.316227766016838	3.16227766016838	"treated.tsv"
"K"	61	"G00004"	"G00021"	0.316227766016838	0.1	"treated.tsv"
"L"	62	"G00004"	"G00026"	0.316227766016838	0.1	"treated.tsv"
"C"	63	"G00004"	"G00021"	0.00316227766016838	0.00316227766016838	"treated.tsv"
"D"	64	"G00004"	"G00026"	0.00316227766016838	0.01	"treated.tsv"
"E"	65	"G00004"	"G00026"	0.00316227766016838	0.00316227766016838	"treated.tsv"
"F"	66	"G00004"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"G"	67	"G00004"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"H"	68	"G00004"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"I"	69	"G00004"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"J"	70	"G00004"	"G00021"	0.00316227766016838	1	"treated.tsv"
"K"	71	"G00004"	"G00021"	0.00316227766016838	0.316227766016838	"treated.tsv"
"L"	72	"G00004"	"G00026"	0.00316227766016838	1	"treated.tsv"
"C"	73	"G00004"	"G00026"	0.00316227766016838	0.316227766016838	"treated.tsv"
"D"	74	"G00004"	"G00021"	0.00316227766016838	0.0316227766016838	"treated.tsv"
"E"	75	"G00004"	"G00021"	0.00316227766016838	0.01	"treated.tsv"
"F"	76	"G00004"	"G00026"	0.00316227766016838	0.0316227766016838	"treated.tsv"
"G"	77	"G00004"	"G00021"	0.00316227766016838	0.001	"treated.tsv"
"H"	78	"G00004"	"G00026"	0.00316227766016838	0.001	"treated.tsv"
"I"	79	"G00004"	"G00021"	0.00316227766016838	3.16227766016838	"treated.tsv"
"J"	80	"G00004"	"G00026"	0.00316227766016838	3.16227766016838	"treated.tsv"
"K"	81	"G00004"	"G00021"	0.00316227766016838	0.1	"treated.tsv"
"L"	82	"G00004"	"G00026"	0.00316227766016838	0.1	"treated.tsv"
"C"	83	"G00006"	"G00021"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"D"	84	"G00006"	"G00026"	0.0316227766016838	0.01	"treated.tsv"
"E"	85	"G00006"	"G00026"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"F"	86	"G00006"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"G"	87	"G00006"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"H"	88	"G00006"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"I"	89	"G00006"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"J"	90	"G00006"	"G00021"	0.0316227766016838	1	"treated.tsv"
"K"	91	"G00006"	"G00021"	0.0316227766016838	0.316227766016838	"treated.tsv"
"L"	92	"G00006"	"G00026"	0.0316227766016838	1	"treated.tsv"
"C"	93	"G00006"	"G00026"	0.0316227766016838	0.316227766016838	"treated.tsv"
"D"	94	"G00006"	"G00021"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"E"	95	"G00006"	"G00021"	0.0316227766016838	0.01	"treated.tsv"
"F"	96	"G00006"	"G00026"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"G"	97	"G00006"	"G00021"	0.0316227766016838	0.001	"treated.tsv"
"H"	98	"G00006"	"G00026"	0.0316227766016838	0.001	"treated.tsv"
"I"	99	"G00006"	"G00021"	0.0316227766016838	3.16227766016838	"treated.tsv"
"J"	100	"G00006"	"G00026"	0.0316227766016838	3.16227766016838	"treated.tsv"
"K"	101	"G00006"	"G00021"	0.0316227766016838	0.1	"treated.tsv"
"L"	102	"G00006"	"G00026"	0.0316227766016838	0.1	"treated.tsv"
"C"	3	"G00006"	"G00021"	1	0.00316227766016838	"treated.tsv"
"D"	4	"G00006"	"G00026"	1	0.01	"treated.tsv"
"E"	5	"G00006"	"G00026"	1	0.00316227766016838	"treated.tsv"
"F"	6	"G00006"	"vehicle"	1	0	"treated.tsv"
"G"	7	"G00006"	"vehicle"	1	0	"treated.tsv"
"H"	8	"G00006"	"vehicle"	1	0	"treated.tsv"
"I"	9	"G00006"	"vehicle"	1	0	"treated.tsv"
"J"	10	"G00006"	"G00021"	1	1	"treated.tsv"
"K"	11	"G00006"	"G00021"	1	0.316227766016838	"treated.tsv"
"L"	12	"G00006"	"G00026"	1	1	"treated.tsv"
"C"	13	"G00006"	"G00026"	1	0.316227766016838	"treated.tsv"
"D"	14	"G00006"	"G00021"	1	0.0316227766016838	"treated.tsv"
"E"	15	"G00006"	"G00021"	1	0.01	"treated.tsv"
"F"	16	"G00006"	"G00026"	1	0.0316227766016838	"treated.tsv"
"G"	17	"G00006"	"G00021"	1	0.001	"treated.tsv"
"H"	18	"G00006"	"G00026"	1	0.001	"treated.tsv"
"I"	19	"G00006"	"G00021"	1	3.16227766016838	"treated.tsv"
"J"	20	"G00006"	"G00026"	1	3.16227766016838	"treated.tsv"
"K"	21	"G00006"	"G00021"	1	0.1	"treated.tsv"
"L"	22	"G00006"	"G00026"	1	0.1	"treated.tsv"
"C"	43	"G00006"	"G00021"	0.00316227766016838	0.00316227766016838	"treated.tsv"
"D"	44	"G00006"	"G00026"	0.00316227766016838	0.01	"treated.tsv"
"E"	45	"G00006"	"G00026"	0.00316227766016838	0.00316227766016838	"treated.tsv"
"F"	46	"G00006"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"G"	47	"G00006"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"H"	48	"G00006"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"I"	49	"G00006"	"vehicle"	0.00316227766016838	0	"treated.tsv"
"J"	50	"G00006"	"G00021"	0.00316227766016838	1	"treated.tsv"
"K"	51	"G00006"	"G00021"	0.00316227766016838	0.316227766016838	"treated.tsv"
"L"	52	"G00006"	"G00026"	0.00316227766016838	1	"treated.tsv"
"C"	53	"G00006"	"G00026"	0.00316227766016838	0.316227766016838	"treated.tsv"
"D"	54	"G00006"	"G00021"	0.00316227766016838	0.0316227766016838	"treated.tsv"
"E"	55	"G00006"	"G00021"	0.00316227766016838	0.01	"treated.tsv"
"F"	56	"G00006"	"G00026"	0.00316227766016838	0.0316227766016838	"treated.tsv"
"G"	57	"G00006"	"G00021"	0.00316227766016838	0.001	"treated.tsv"
"H"	58	"G00006"	"G00026"	0.00316227766016838	0.001	"treated.tsv"
"I"	59	"G00006"	"G00021"	0.00316227766016838	3.16227766016838	"treated.tsv"
"J"	60	"G00006"	"G00026"	0.00316227766016838	3.16227766016838	"treated.tsv"
"K"	61	"G00006"	"G00021"	0.00316227766016838	0.1	"treated.tsv"
"L"	62	"G00006"	"G00026"	0.00316227766016838	0.1	"treated.tsv"
"C"	63	"G00006"	"G00021"	0.1	0.00316227766016838	"treated.tsv"
"D"	64	"G00006"	"G00026"	0.1	0.01	"treated.tsv"
"E"	65	"G00006"	"G00026"	0.1	0.00316227766016838	"treated.tsv"
"F"	66	"G00006"	"vehicle"	0.1	0	"treated.tsv"
"G"	67	"G00006"	"vehicle"	0.1	0	"treated.tsv"
"H"	68	"G00006"	"vehicle"	0.1	0	"treated.tsv"
"I"	69	"G00006"	"vehicle"	0.1	0	"treated.tsv"
"J"	70	"G00006"	"G00021"	0.1	1	"treated.tsv"
"K"	71	"G00006"	"G00021"	0.1	0.316227766016838	"treated.tsv"
"L"	72	"G00006"	"G00026"	0.1	1	"treated.tsv"
"C"	73	"G00006"	"G00026"	0.1	0.316227766016838	"treated.tsv"
"D"	74	"G00006"	"G00021"	0.1	0.0316227766016838	"treated.tsv"
"E"	75	"G00006"	"G00021"	0.1	0.01	"treated.tsv"
"F"	76	"G00006"	"G00026"	0.1	0.0316227766016838	"treated.tsv"
"G"	77	"G00006"	"G00021"	0.1	0.001	"treated.tsv"
"H"	78	"G00006"	"G00026"	0.1	0.001	"treated.tsv"
"I"	79	"G00006"	"G00021"	0.1	3.16227766016838	"treated.tsv"
"J"	80	"G00006"	"G00026"	0.1	3.16227766016838	"treated.tsv"
"K"	81	"G00006"	"G00021"	0.1	0.1	"treated.tsv"
"L"	82	"G00006"	"G00026"	0.1	0.1	"treated.tsv"
"C"	83	"G00005"	"G00021"	0.316227766016838	0.00316227766016838	"treated.tsv"
"D"	84	"G00005"	"G00026"	0.316227766016838	0.01	"treated.tsv"
"E"	85	"G00005"	"G00026"	0.316227766016838	0.00316227766016838	"treated.tsv"
"F"	86	"G00005"	"vehicle"	0.316227766016838	0	"treated.tsv"
"G"	87	"G00005"	"vehicle"	0.316227766016838	0	"treated.tsv"
"H"	88	"G00005"	"vehicle"	0.316227766016838	0	"treated.tsv"
"I"	89	"G00005"	"vehicle"	0.316227766016838	0	"treated.tsv"
"J"	90	"G00005"	"G00021"	0.316227766016838	1	"treated.tsv"
"K"	91	"G00005"	"G00021"	0.316227766016838	0.316227766016838	"treated.tsv"
"L"	92	"G00005"	"G00026"	0.316227766016838	1	"treated.tsv"
"C"	93	"G00005"	"G00026"	0.316227766016838	0.316227766016838	"treated.tsv"
"D"	94	"G00005"	"G00021"	0.316227766016838	0.0316227766016838	"treated.tsv"
"E"	95	"G00005"	"G00021"	0.316227766016838	0.01	"treated.tsv"
"F"	96	"G00005"	"G00026"	0.316227766016838	0.0316227766016838	"treated.tsv"
"G"	97	"G00005"	"G00021"	0.316227766016838	0.001	"treated.tsv"
"H"	98	"G00005"	"G00026"	0.316227766016838	0.001	"treated.tsv"
"I"	99	"G00005"	"G00021"	0.316227766016838	3.16227766016838	"treated.tsv"
"J"	100	"G00005"	"G00026"	0.316227766016838	3.16227766016838	"treated.tsv"
"K"	101	"G00005"	"G00021"	0.316227766016838	0.1	"treated.tsv"
"L"	102	"G00005"	"G00026"	0.316227766016838	0.1	"treated.tsv"
"C"	3	"G00004"	"G00021"	0.001	0.00316227766016838	"treated.tsv"
"D"	4	"G00004"	"G00026"	0.001	0.01	"treated.tsv"
"E"	5	"G00004"	"G00026"	0.001	0.00316227766016838	"treated.tsv"
"F"	6	"G00004"	"vehicle"	0.001	0	"treated.tsv"
"G"	7	"G00004"	"vehicle"	0.001	0	"treated.tsv"
"H"	8	"G00004"	"vehicle"	0.001	0	"treated.tsv"
"I"	9	"G00004"	"vehicle"	0.001	0	"treated.tsv"
"J"	10	"G00004"	"G00021"	0.001	1	"treated.tsv"
"K"	11	"G00004"	"G00021"	0.001	0.316227766016838	"treated.tsv"
"L"	12	"G00004"	"G00026"	0.001	1	"treated.tsv"
"C"	13	"G00004"	"G00026"	0.001	0.316227766016838	"treated.tsv"
"D"	14	"G00004"	"G00021"	0.001	0.0316227766016838	"treated.tsv"
"E"	15	"G00004"	"G00021"	0.001	0.01	"treated.tsv"
"F"	16	"G00004"	"G00026"	0.001	0.0316227766016838	"treated.tsv"
"G"	17	"G00004"	"G00021"	0.001	0.001	"treated.tsv"
"H"	18	"G00004"	"G00026"	0.001	0.001	"treated.tsv"
"I"	19	"G00004"	"G00021"	0.001	3.16227766016838	"treated.tsv"
"J"	20	"G00004"	"G00026"	0.001	3.16227766016838	"treated.tsv"
"K"	21	"G00004"	"G00021"	0.001	0.1	"treated.tsv"
"L"	22	"G00004"	"G00026"	0.001	0.1	"treated.tsv"
"C"	23	"G00006"	"G00021"	0.01	0.00316227766016838	"treated.tsv"
"D"	24	"G00006"	"G00026"	0.01	0.01	"treated.tsv"
"E"	25	"G00006"	"G00026"	0.01	0.00316227766016838	"treated.tsv"
"F"	26	"G00006"	"vehicle"	0.01	0	"treated.tsv"
"G"	27	"G00006"	"vehicle"	0.01	0	"treated.tsv"
"H"	28	"G00006"	"vehicle"	0.01	0	"treated.tsv"
"I"	29	"G00006"	"vehicle"	0.01	0	"treated.tsv"
"J"	30	"G00006"	"G00021"	0.01	1	"treated.tsv"
"K"	31	"G00006"	"G00021"	0.01	0.316227766016838	"treated.tsv"
"L"	32	"G00006"	"G00026"	0.01	1	"treated.tsv"
"C"	33	"G00006"	"G00026"	0.01	0.316227766016838	"treated.tsv"
"D"	34	"G00006"	"G00021"	0.01	0.0316227766016838	"treated.tsv"
"E"	35	"G00006"	"G00021"	0.01	0.01	"treated.tsv"
"F"	36	"G00006"	"G00026"	0.01	0.0316227766016838	"treated.tsv"
"G"	37	"G00006"	"G00021"	0.01	0.001	"treated.tsv"
"H"	38	"G00006"	"G00026"	0.01	0.001	"treated.tsv"
"I"	39	"G00006"	"G00021"	0.01	3.16227766016838	"treated.tsv"
"J"	40	"G00006"	"G00026"	0.01	3.16227766016838	"treated.tsv"
"K"	41	"G00006"	"G00021"	0.01	0.1	"treated.tsv"
"L"	42	"G00006"	"G00026"	0.01	0.1	"treated.tsv"
"C"	43	"G00005"	"G00021"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"D"	44	"G00005"	"G00026"	0.0316227766016838	0.01	"treated.tsv"
"E"	45	"G00005"	"G00026"	0.0316227766016838	0.00316227766016838	"treated.tsv"
"F"	46	"G00005"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"G"	47	"G00005"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"H"	48	"G00005"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"I"	49	"G00005"	"vehicle"	0.0316227766016838	0	"treated.tsv"
"J"	50	"G00005"	"G00021"	0.0316227766016838	1	"treated.tsv"
"K"	51	"G00005"	"G00021"	0.0316227766016838	0.316227766016838	"treated.tsv"
"L"	52	"G00005"	"G00026"	0.0316227766016838	1	"treated.tsv"
"C"	53	"G00005"	"G00026"	0.0316227766016838	0.316227766016838	"treated.tsv"
"D"	54	"G00005"	"G00021"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"E"	55	"G00005"	"G00021"	0.0316227766016838	0.01	"treated.tsv"
"F"	56	"G00005"	"G00026"	0.0316227766016838	0.0316227766016838	"treated.tsv"
"G"	57	"G00005"	"G00021"	0.0316227766016838	0.001	"treated.tsv"
"H"	58	"G00005"	"G00026"	0.0316227766016838	0.001	"treated.tsv"
"I"	59	"G00005"	"G00021"	0.0316227766016838	3.16227766016838	"treated.tsv"
"J"	60	"G00005"	"G00026"	0.0316227766016838	3.16227766016838	"treated.tsv"
"K"	61	"G00005"	"G00021"	0.0316227766016838	0.1	"treated.tsv"
"L"	62	"G00005"	"G00026"	0.0316227766016838	0.1	"treated.tsv"
"C"	83	"G00006"	"G00021"	0.001	0.00316227766016838	"treated.tsv"
"D"	84	"G00006"	"G00026"	0.001	0.01	"treated.tsv"
"E"	85	"G00006"	"G00026"	0.001	0.00316227766016838	"treated.tsv"
"F"	86	"G00006"	"vehicle"	0.001	0	"treated.tsv"
