Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	gcsi_moa	Concentration	ReadoutValue	BackgroundValue	Duration
plate_1	CL00020	cellline_KB	tissue_z	62	G00040	drug_040	moa_F	0.001	100.9	0	72
plate_1	CL00021	cellline_LB	tissue_z	66	G00040	drug_040	moa_F	0.001	97.4	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00040	drug_040	moa_F	0.001	104	0	72
plate_1	CL00023	cellline_NC	tissue_z	74	G00040	drug_040	moa_F	0.001	97.5	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00040	drug_040	moa_F	0.001	97.8	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00001	drug_001	moa_A	0.001	96.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00001	drug_001	moa_A	0.001	101	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00001	drug_001	moa_A	0.001	103.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00001	drug_001	moa_A	0.001	103.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00001	drug_001	moa_A	0.001	94.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00001	drug_001	moa_A	0.001	91.4	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00001	drug_001	moa_A	0.001	104	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00001	drug_001	moa_A	0.001	97.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00001	drug_001	moa_A	0.001	100.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00001	drug_001	moa_A	0.001	96.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00001	drug_001	moa_A	0.001	102.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00001	drug_001	moa_A	0.001	102.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00001	drug_001	moa_A	0.001	99.6	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00001	drug_001	moa_A	0.001	96.3	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00001	drug_001	moa_A	0.001	104.1	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00002	drug_002	moa_A	0.001	95.5	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.001	100.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.001	104.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.001	101.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.001	98.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.001	99.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.001	91.4	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.001	100	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.001	99.5	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.001	97	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.001	97.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00002	drug_002	moa_A	0.001	100.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00002	drug_002	moa_A	0.001	102.6	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00002	drug_002	moa_A	0.001	100.5	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00002	drug_002	moa_A	0.001	98.1	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00003	drug_003	moa_A	0.001	100.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.001	100.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.001	98.4	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.001	96.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.001	101.1	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.001	101.7	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.001	96.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00003	drug_003	moa_A	0.001	96.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.001	96.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00003	drug_003	moa_A	0.001	104.5	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.001	95.6	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00003	drug_003	moa_A	0.001	101.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00003	drug_003	moa_A	0.001	102.8	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00003	drug_003	moa_A	0.001	103.2	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00003	drug_003	moa_A	0.001	100.9	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00004	drug_004	moa_A	0.001	93.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.001	102.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.001	95.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.001	99.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.001	100.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00004	drug_004	moa_A	0.001	104.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	96.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00004	drug_004	moa_A	0.001	103.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.001	95.6	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00004	drug_004	moa_A	0.001	98.6	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.001	102.1	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00004	drug_004	moa_A	0.001	104.7	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00004	drug_004	moa_A	0.001	95.8	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00004	drug_004	moa_A	0.001	104.6	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00004	drug_004	moa_A	0.001	101.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00005	drug_005	moa_A	0.001	103.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.001	103.3	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.001	101.8	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.001	95.3	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.001	95.1	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.001	89.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.001	98	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.001	99.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.001	100.5	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.001	95.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.001	100.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00005	drug_005	moa_A	0.001	101.8	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00005	drug_005	moa_A	0.001	104.9	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00005	drug_005	moa_A	0.001	98	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00005	drug_005	moa_A	0.001	102.3	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00006	drug_006	moa_A	0.001	96.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.001	95	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.001	101.8	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.001	97.4	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.001	95.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.001	101.7	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.001	104.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.001	95.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.001	98.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.001	98	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.001	104.9	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00006	drug_006	moa_A	0.001	96.5	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00006	drug_006	moa_A	0.001	95.4	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00006	drug_006	moa_A	0.001	97.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00006	drug_006	moa_A	0.001	102.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00007	drug_007	moa_A	0.001	87.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.001	96.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.001	99.4	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.001	95.4	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.001	97.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.001	93.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.001	92.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.001	76.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.001	100.8	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.001	101	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.001	104.3	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00007	drug_007	moa_A	0.001	95.8	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00007	drug_007	moa_A	0.001	95.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00007	drug_007	moa_A	0.001	96	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00007	drug_007	moa_A	0.001	98.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00008	drug_008	moa_A	0.001	101.5	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.001	95.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.001	103.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.001	101.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.001	95	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.001	104	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.001	102.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.001	88.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.001	93	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.001	96.1	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.001	103.7	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00008	drug_008	moa_A	0.001	100.9	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00008	drug_008	moa_A	0.001	97.7	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00008	drug_008	moa_A	0.001	96.5	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00008	drug_008	moa_A	0.001	99.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00009	drug_009	moa_A	0.001	101	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.001	94.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.001	101.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.001	98.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.001	101.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.001	97.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.001	99.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.001	103.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.001	101.1	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.001	100	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.001	97.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00009	drug_009	moa_A	0.001	97.5	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00009	drug_009	moa_A	0.001	102.4	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00009	drug_009	moa_A	0.001	100.5	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00009	drug_009	moa_A	0.001	96.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00010	drug_010	moa_A	0.001	97.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.001	97.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.001	101.8	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.001	100.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.001	104.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.001	102.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.001	98.1	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.001	102.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.001	99.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.001	97.1	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.001	99.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00010	drug_010	moa_A	0.001	97	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00010	drug_010	moa_A	0.001	104.1	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00010	drug_010	moa_A	0.001	101.6	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00010	drug_010	moa_A	0.001	99.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00011	drug_011	moa_B	0.001	100.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.001	101.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.001	98.2	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.001	103.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.001	101.4	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.001	102.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.001	96.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.001	103.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.001	98.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.001	103.7	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.001	100.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00011	drug_011	moa_B	0.001	98.1	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00011	drug_011	moa_B	0.001	96.7	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00011	drug_011	moa_B	0.001	99.8	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00011	drug_011	moa_B	0.001	103	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00012	drug_012	moa_B	0.001	96.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00012	drug_012	moa_B	0.001	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00012	drug_012	moa_B	0.001	97.2	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00012	drug_012	moa_B	0.001	99.3	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00012	drug_012	moa_B	0.001	98	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00012	drug_012	moa_B	0.001	102	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00012	drug_012	moa_B	0.001	100.4	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00012	drug_012	moa_B	0.001	103.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00012	drug_012	moa_B	0.001	96.1	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00012	drug_012	moa_B	0.001	101.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00012	drug_012	moa_B	0.001	98.4	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00012	drug_012	moa_B	0.001	98.4	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00012	drug_012	moa_B	0.001	102.5	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00012	drug_012	moa_B	0.001	102.6	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00012	drug_012	moa_B	0.001	97.7	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00013	drug_013	moa_B	0.001	98.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00013	drug_013	moa_B	0.001	98.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00013	drug_013	moa_B	0.001	95.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00013	drug_013	moa_B	0.001	102.3	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00013	drug_013	moa_B	0.001	98	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00013	drug_013	moa_B	0.001	95.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00013	drug_013	moa_B	0.001	97.9	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00013	drug_013	moa_B	0.001	101.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00013	drug_013	moa_B	0.001	104.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00013	drug_013	moa_B	0.001	97	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00013	drug_013	moa_B	0.001	99.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00013	drug_013	moa_B	0.001	96	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00013	drug_013	moa_B	0.001	104.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00013	drug_013	moa_B	0.001	103.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00013	drug_013	moa_B	0.001	103.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00014	drug_014	moa_B	0.001	97.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00014	drug_014	moa_B	0.001	91.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00014	drug_014	moa_B	0.001	103.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00014	drug_014	moa_B	0.001	98.6	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00014	drug_014	moa_B	0.001	104.3	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00014	drug_014	moa_B	0.001	98.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00014	drug_014	moa_B	0.001	100.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00014	drug_014	moa_B	0.001	99.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00014	drug_014	moa_B	0.001	96.3	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00014	drug_014	moa_B	0.001	100.5	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00014	drug_014	moa_B	0.001	99.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00014	drug_014	moa_B	0.001	97.5	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00014	drug_014	moa_B	0.001	104.7	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00014	drug_014	moa_B	0.001	95.7	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00014	drug_014	moa_B	0.001	97.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00015	drug_015	moa_B	0.001	99.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00015	drug_015	moa_B	0.001	98.6	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00015	drug_015	moa_B	0.001	100.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00015	drug_015	moa_B	0.001	103.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00015	drug_015	moa_B	0.001	103.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00015	drug_015	moa_B	0.001	95.4	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00015	drug_015	moa_B	0.001	104.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00015	drug_015	moa_B	0.001	98.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00015	drug_015	moa_B	0.001	99.6	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00015	drug_015	moa_B	0.001	97.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00015	drug_015	moa_B	0.001	102	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00015	drug_015	moa_B	0.001	102	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00015	drug_015	moa_B	0.001	101.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00015	drug_015	moa_B	0.001	100.2	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00015	drug_015	moa_B	0.001	99	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00016	drug_016	moa_C	0.001	95.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00016	drug_016	moa_C	0.001	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00016	drug_016	moa_C	0.001	97.4	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00016	drug_016	moa_C	0.001	101.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00016	drug_016	moa_C	0.001	102.3	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00016	drug_016	moa_C	0.001	98.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00016	drug_016	moa_C	0.001	101.7	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00016	drug_016	moa_C	0.001	96.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00016	drug_016	moa_C	0.001	101.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00016	drug_016	moa_C	0.001	102.4	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00016	drug_016	moa_C	0.001	96.9	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00016	drug_016	moa_C	0.001	97	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00016	drug_016	moa_C	0.001	97.1	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00016	drug_016	moa_C	0.001	97.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00016	drug_016	moa_C	0.001	101.9	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00017	drug_017	moa_C	0.001	104.2	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00017	drug_017	moa_C	0.001	98.9	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00017	drug_017	moa_C	0.001	98.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00017	drug_017	moa_C	0.001	98.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00017	drug_017	moa_C	0.001	101.3	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00017	drug_017	moa_C	0.001	100.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00017	drug_017	moa_C	0.001	101.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00017	drug_017	moa_C	0.001	101	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00017	drug_017	moa_C	0.001	100.9	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00017	drug_017	moa_C	0.001	102.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00017	drug_017	moa_C	0.001	101.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00017	drug_017	moa_C	0.001	96	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00017	drug_017	moa_C	0.001	96.6	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00017	drug_017	moa_C	0.001	98.8	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00017	drug_017	moa_C	0.001	99.6	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00018	drug_018	moa_C	0.001	97.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00018	drug_018	moa_C	0.001	101.8	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00018	drug_018	moa_C	0.001	98	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00018	drug_018	moa_C	0.001	98.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00018	drug_018	moa_C	0.001	95.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00018	drug_018	moa_C	0.001	104.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00018	drug_018	moa_C	0.001	97.1	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00018	drug_018	moa_C	0.001	99.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00018	drug_018	moa_C	0.001	99.5	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00018	drug_018	moa_C	0.001	97.4	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00018	drug_018	moa_C	0.001	97	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00018	drug_018	moa_C	0.001	96.7	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00018	drug_018	moa_C	0.001	104.8	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00018	drug_018	moa_C	0.001	99.4	0	72
